Chromosome,Fitness,kP,kI,kD
110000110111011101110111001100001010110000001110101101110011010111001101100111001111111101000101,0.24747861679340416,0.7635416500270367,0.672099543036893,0.8031768363434821
000000010001000011000001111001101101100000101111111101000001100100101110101010001100011110110101,0,0.004161947872489691,0.8444817124400288,0.1822628800291568
001011001001011111010010101000010101101100001010011110100100110111101111011101111011101100101111,0,0.17419163160957396,0.35562862758524716,0.9354207029100507
101011000111100100010101000001000100010101000010111101000001010101000000110000001000100110000001,0.5101339035447281,0.6737225661054254,0.2705528785008937,0.25293788337148726
111010110001110100010111000101000101000001000010011111110000010010001110110011100000001101100001,0.3395420111045178,0.9184126304462552,0.31351465079933405,0.5578310119453818
101111111100100001100101010000111011010001010001000011101111001000100011111011100011110100101111,0.6135596337009734,0.7491515434812754,0.7043618527241051,0.14035398862324655
111011010000111000111100100001001110101000011100111011101010010100110111000110011001110000110000,0.5827117854935245,0.9259984800592065,0.9145039704162627,0.21523452922701836
010101110011011000111110011000111001110100101010011111101011100100011101110110011100110001110011,0.5946980565183975,0.3406714431475848,0.6139296723995358,0.1166045933496207
111100101101000110010100110010100111110110100100100101011101111101011110000001000011110010101100,0.49846485550116265,0.9485104554332793,0.49079262441955507,0.36725215148180723
001110100010110100101000110100010101010110110000000011111000101100010110111101010011100101100101,0.5743253654603871,0.22725157835520804,0.3347177233081311,0.0896793243009597
101101100011110101110110011011101000100011100101111000100001110100001001111011100110111010111010,0.7019123791281762,0.7118753450922668,0.5347577400971204,0.03879444161430001
101000110110100101110010100000010010111000010110010000100111010110000101101010001100010111001000,0.28264523033791755,0.6383277478162199,0.18002715450711548,0.5221065152436495
111101001010110111010000110000111111001010010101110000101001101000000100010010100001111001000011,0.7182656885456341,0.9557772136759013,0.947597658727318,0.016755954129621387
011010111101001000001110011011111111000100000110110110110100000011110111101011010001110110001110,0.3166384882350469,0.4211739560123533,0.941510871052742,0.9674852821044624
111100111000010110010011110101001001101001000000110101101001100110001010000110100001100001010011,0.35487689902028574,0.9512569801881909,0.6025518535170704,0.539460678352043
100111011111010100000001100110001100001111010111010110000010100001011011101010010010110000010010,0.3741974804456371,0.6170197483152151,0.7650046441704035,0.3580501121468842
111011101010100010011111000110010100011101010111110110000110001111011101111011010010001111100111,0.26765499964731604,0.9322604595217854,0.2786841623019427,0.8668997229542583
100010110100101111001000110110101100100100101111100101010101110001100110100101000100100000011011,0.3346605368867167,0.5441251308657229,0.7858823155984282,0.4007000986021012
100110101101100111101101011000000010001001010000100110111010011100111110110101100000011100100010,0.4819436102761112,0.6048878058791161,0.13404248072765768,0.2454533060081303
110000110111011101110111001110001010110000001110101101110011010111001101100111001111111101000101,0.2491498444644056,0.7635416518896818,0.672099543036893,0.8031768363434821
010111111111000010111000000110100001110111101111001000110100110000111110101101010110010010100001,0.34247302075964287,0.3747668326832354,0.11693020444363356,0.24495533877052367
100000101101000110011111000111101001101111110111011011011111101010011001000000011010111100010011,0.3032517801789667,0.5110110710375011,0.6092442260123789,0.5976819440256804
000000010000000011000001111001101101100000101111111101000001100100101110101010001100011110110101,0,0.003917807247489691,0.8444817124400288,0.1822628800291568
001011001001011111010010101000010101101000000010011110100100110111101111011101111011101100101111,0,0.17419163160957396,0.35160030727274716,0.9354207029100507
101011000111100100010101000001000100010101000010111101001001010101000000110000001000100110000001,0.5074124870430754,0.6737225661054254,0.2705529083032161,0.25293788337148726
111011010000111000111100100001001110101000011100111011101010010100110111000110011101110000110000,0.5827740791027448,0.9259984800592065,0.9145039704162627,0.21523834392428398
011111100000100100111100010110111110011011110010101001011000110101001100111111000011100000011011,0.4414671811014067,0.4923284265678376,0.9021399945486337,0.3007235589902848
010101110011011000111110011000111001110100101010011111101011100100011111110110011100110001110011,0.5834864719824717,0.3406714431475848,0.6139296723995358,0.1244170933496207
001110100010111100101000110100010101010110110000000011111000101100010110111101000011100101100101,0.5700457457071896,0.22728209593333304,0.3347177233081311,0.0896640655118972
101000110110100101110010100000010010111000011110010000100111010110000101101010001100010111001000,0.2850476164027088,0.6383277478162199,0.18014922481961548,0.5221065152436495
111101001010110111010000110000111111001010010101110000101001101000000100110010100001101001000011,0.7148421247844245,0.9557772136759013,0.947597658727318,0.018708840711042285
111100111000010110010011110101001001101001000000110101101001100110001010000110100001100001110011,0.3596383228095203,0.9512569801881909,0.6025518535170704,0.5394606858026236
100010110100101111001000100110101100100100101111100101010101110001100110100101000100100000011011,0.37469599747081467,0.5441251159645617,0.7858823155984282,0.4007000986021012
100110101101100111101101011000000010001001010000100110111010011100111110110101100001011100100010,0.48808739221034064,0.6048878058791161,0.13404248072765768,0.24545425968244672
000000010000000011000001111001101101100000101111111101000001100100101010101010001100011110110101,0,0.003917807247489691,0.8444817124400288,0.1666378800291568
101011000111100100010101000001000100010101000010111101001001010101000000110000011000100110000001,0.5108216523795912,0.6737225661054254,0.2705529083032161,0.25295314216054976
111010110001110100010111000101000101000011000010011111110000010010001110110111100000001101100001,0.33374877707614303,0.9184126304462552,0.31546777579933405,0.5580751525703818
100111111100100001000101010000111011010001010001000011101111001000100011111011100011110100101111,0.6023246409359798,0.6241496361326426,0.7043618527241051,0.14035398862324655
111011010000111000111100100001001010101000011100111011101010010100110111010110011101110000110000,0.5780734461572719,0.9259984800592065,0.6645039704162627,0.21621490642428398
011111100000100100111100010110111110011011110010101001011100110101001100101111000011100000011011,0.4384342594069579,0.4923284265678376,0.9021400094497949,0.2997469964902848
111100101101000110010100110010100111110110100100100101011101111101011110000001010011110010101100,0.4952833762807327,0.9485104554332793,0.49079262441955507,0.36726741027086973
111111100101100101111100000101110101100111000000110001011010101100110001010111000100011011111000,0.6033189892094922,0.9935529285576195,0.3505977194290608,0.1928142886608839
101101100011110101110110011011101000100011100101111000110001110100001001111011100110111010111010,0.7011375921799358,0.7118753450922668,0.5347577997017652,0.03879444161430001
000100010111011100010000000000101100100110100011110110100001010011100000001111110010111000111100,0,0.0682230000384152,0.7876564310863614,0.8759640594944358
111100111000010110010011110101001001101001000000110101101000100110001010000110100001100001110011,0.3568806145591434,0.9512569801881909,0.6025518497917801,0.5394606858026236
100111011111010100000001100110001100001111010111010110000010100000011011101010010010111000010010,0.6232358780534587,0.6170197483152151,0.7650046441704035,0.10805023135617375
111011101010100010011111000110010100011101010111110110000110001111111101111011010010001111100111,0.22548358261284163,0.9322604595217854,0.2786841623019427,0.9918997229542583
110000110111011101110111001110001010110000011110101101110011011111001101100110001111111101000101,0.24911214461908776,0.7635416518896818,0.6723436841275543,0.8031158011872321
010111111111000010111000000110100001110111101111001010110100110000111110101101010110010010100001,0.33890263262837644,0.3747668326832354,0.11693068128079176,0.24495533877052367
100100101101100110011111000111101001101111110111111011011111101010011001000000011010111100010011,0.2869525327382621,0.5736331413500011,0.6092518554069102,0.5976819440256804
001011001001011111010010101000010101101000000010011110100100110111101111011101101011101100101111,0,0.17419163160957396,0.35160030727274716,0.9354054441209882
101011000111100100010101000001000100010100000010111101001001010101000000010000011000100110000001,0.509641730121594,0.6737225661054254,0.2695763458032161,0.25100001716054976
011010110001110100010111000101000101000011000010011111110000010110001110110111100000001101100001,0.1901334572875643,0.4184126304462552,0.3154677760321647,0.5580751525703818
110001010000111100111100100001001010101000011100111011101010010100110111010110011100110000110000,0.5640993941702529,0.769763738848269,0.6645039704162627,0.21621395274996758
011111100000100100111100010110111110011011110010101001011100110101001100101111000111100000011011,0.4477495035503213,0.4923284265678376,0.9021400094497949,0.2997508111875504
010101110011011000101110011000111001110100101010011111101011100100011111110110011100110001110011,0.5841032419092609,0.3406704894732684,0.6139296723995358,0.1244170933496207
111001000001100100011100000010110000101000000001000011011100100100010110101010000000001011001100,0.6643630082480125,0.8910081412177533,0.039078580448403955,0.08850114326924086
111111100101100101110100000101110101100111000000110001011010101100110001010111000100011011111000,0.6049628033076414,0.9935524517204612,0.3505977194290608,0.1928142886608839
101000110100100101110011100000010010111000011110010000100111010110000101101010001100010111001000,0.28434548107135776,0.6378395261708647,0.18014922481961548,0.5221065152436495
111101001010110111010000110000111111001010010101110000101001101000000100110010100001101001100011,0.717829153885707,0.9557772136759013,0.947597658727318,0.018708848161622882
011010111101001000001100011011111111000100000110110110110100000011110111101011010001110110001110,0.31892188414146305,0.42117383680306375,0.941510871052742,0.9674852821044624
111100111000010110010011110101001001101101000000110100101000100110001010000110100001100001110011,0.35722228568007447,0.9512569801881909,0.606457861373201,0.5394606858026236
100010101101100111101101011000000010001001010000100110111010011100111110110101100001011100110010,0.4517737871008151,0.5423878058791161,0.13404248072765768,0.24545426340773702
100100101101100110011111000111101001101111110111111011011111101010011001000000011010111000010011,0.2852981762319101,0.5736331413500011,0.6092518554069102,0.5976818844210356
100111111100100001000101010000111011010001010001000011101111001000100000111011100011110100101111,0.6138019507848523,0.6241496361326426,0.7043618527241051,0.12863523862324655
110001010000111100111100100001001010101000011100111011101010010100110111010110111100110000110000,0.5657688328708658,0.769763738848269,0.6645039704162627,0.21624447032809258
010101110011011000101110011000111001110100101010111111101010100000011111110110011100110001110011,0.5840399874121084,0.3406704894732684,0.6139372978359461,0.1244170933496207
111001000001100100011100001010110000101000000001000011011100100100010110101010000000001011001100,0.6638307165681273,0.8910081486683339,0.039078580448403955,0.08850114326924086
001100111110011011110001101101010111100100011101000010011010100000000000101110010001001111010111,0.7219336270646108,0.20274267834611237,0.4730993304401636,0.002824058523401618
001110100010111100101000110100010101010110110001000011111000101100010110111101000011100101100101,0.5723301815740027,0.22728209593333304,0.3347329820971936,0.0896640655118972
111111100101100101110100000101110101100111000000110001011010101100110011010111000100011011111000,0.5981646080012846,0.9935524517204612,0.3505977194290608,0.2006267886608839
101101100011110101110110011011101000100011100101111000110001100100001001111011100110111010111010,0.700127832411352,0.7118753450922668,0.5347577987704426,0.03879444161430001
000100010111011100010000000000101101100110100011110110100001010011100000001111110010111000111100,0,0.0682230000384152,0.8501564310863614,0.8759640594944358
111101001010110111010000110000111111001010010101110000101001101000000100110010100001101001000111,0.7196805459663936,0.9557772136759013,0.947597658727318,0.01870884164236486
110100111000010110010011110101001001101101000000110100101000100100001010000110100001100001110011,0.688960645912443,0.8262569801881909,0.606457861373201,0.03946068580262363
100111011011010100000001100110000100001111000111010110000010100000011011101010010010111000010010,0.6211341558523399,0.6160431858152151,0.2647605035454035,0.10805023135617375
100010110100101111001000100111101100100100101111100101010101110001100110100101000101100000011011,0.37220706897353584,0.5441251168958843,0.7858823155984282,0.4007010522764176
100010101101100011101101011000000010001001010000100110111010011100111110110101100001011100110010,0.4526861138090103,0.5423725470900536,0.13404248072765768,0.24545426340773702
010111111111000010111000000110100001111111101111001010110100110000111110101101011110010010100001,0.33996706702090906,0.3747668326832354,0.12474318128079176,0.24496296816505492
000000010000000011000101111001101101100000101111111101000001100100101010101010001100011110110101,0,0.003918045666068792,0.8444817124400288,0.1666378800291568
001011001001011111010010101000010101101000010000011110100100110111101111011101101011101100101111,0,0.17419163160957396,0.35181393031962216,0.9354054441209882
011010110001110100010111000101000101000011000010011111110000010110001110110111100000101100100001,0.19033654960602098,0.4184126304462552,0.3154677760321647,0.5580756145063788
110001010000111100111100100001001010101000011100111011101010010100110111010110111100010000110000,0.5691993917992982,0.769763738848269,0.6645039704162627,0.21624399349093437
011111100000100100111100010110111110011011110000101001011100110101001100101111000111100000011011,0.4410189037569112,0.4923284265678376,0.9021094918716699,0.2997508111875504
010101110011111000101110011000111001110110101010111111101010100000011111110110011000110001110011,0.5842815815770954,0.3407925597857684,0.6158904228359461,0.12441327865235507
111001000001100100011100001010110000101000000001000011011100110100010110101010000000001011001100,0.6624163851786262,0.8910081486683339,0.03907858137972653,0.08850114326924086
001110111110011011110001100101010111100100011101000010011010100000000000101110010001001111010111,0.7167136776222316,0.23399267089553177,0.4730993304401636,0.002824058523401618
111111100101100101110100000101110101100111000000111001011010101100110011010111000100011011111000,0.5980636415880118,0.9935524517204612,0.35059962677769363,0.2006267886608839
101101100011100101110110011011101000100011100101111000110001110100001001111011100110111010111010,0.701303656067056,0.7118143099360168,0.5347577997017652,0.03879444161430001
101000110100100101110011100000010010111000011110010000100110010110000101101010001100010111001000,0.28248351733251975,0.6378395261708647,0.18014922109432518,0.5221065152436495
000100010111011100010100000000101101100110100011110110100001010011100000001111110010111000111100,0,0.0682232384569943,0.8501564310863614,0.8759640594944358
111101001010110111010000110000111111001010010101110000101001101000000100100010100001101001000111,0.7219225324701557,0.9557772136759013,0.947597658727318,0.01773227914236486
011010111101001000001100011011110111000100000110100110110100000011110111101011010001110110001110,0.290071883493877,0.42117383680306375,0.4415070563554764,0.9674852821044624
110100111000010110010011110101001001101101000000110100101000100100001010000110100101100001110011,0.686111723435227,0.8262569801881909,0.606457861373201,0.039464500499889255
100111011011010100000001100110000100001111000111010110000010100000011011101010010010111000010110,0.6209665071690532,0.6160431858152151,0.2647605035454035,0.10805023228749633
111011101010100010011111000110011100011101010111100110000110001111111111111011010010001111100111,0.23430271450283885,0.9322604595217854,0.7786803476046771,0.9997122229542583
100010110100101111001000100111101100100100101111100100010101110001100110100101000101100000011011,0.3348374338666053,0.5441251168958843,0.7858820771798491,0.4007010522764176
101010101101100011111101011000000010001001010000100110111010011110111110110101100001011100110010,0.2068849409610156,0.66737350076437,0.13404248072765768,0.745454263407737
100100101101100110011111000111111001101111110111111001011111101010011001000000011010111010010011,0.2865994471874661,0.5736331415828317,0.609251378569752,0.597681914223358
101011000111100100010101000001000100010100000010111101011001000101000000010000011000100110000001,0.515830251989879,0.6737225661054254,0.2695764044765383,0.25100001716054976
100111111100100001000110010000111011010001010001000011101111001000110000111011100111110100101111,0.5541064224217992,0.6241496957372874,0.7043618527241051,0.19113905332051218
110001010000111100111100100001001010101000011100111011101010000100110111010110111101010000110000,0.5645022834564171,0.769763738848269,0.6645039694849402,0.21624494716525078
011111101000100100111100010110111110011011110000101001011100110101001100101111000111100000011011,0.4393383619440106,0.4942815515678376,0.9021094918716699,0.2997508111875504
010101110011111000101110011000111001110110101110111111101010100000011111110110011000110001110011,0.5856644882116393,0.3407925597857684,0.6159514579921961,0.12441327865235507
111001000001100100011100001010110000100000000101000011011100110100010110101010000000001011001100,0.6639764341178238,0.8910081486683339,0.03132711653597653,0.08850114326924086
111100101101000110011100110010100111110110100100100101011101111101011110000001010011110010101100,0.4972573346864269,0.9485109322704375,0.49079262441955507,0.36726741027086973
001110100010111100101000110100010101010110110001000011111000101100010110111101001011000101100101,0.5728867965087799,0.22728209593333304,0.3347329820971936,0.08967121806927025
101000110100100101110010100000010010111000011110010000100110010110000101101010001100010111001000,0.2841894832592489,0.6378394665662199,0.18014922109432518,0.5221065152436495
000100010111011100010100000000100101100110100011110110100001010011100000001111110010111000111100,0,0.0682232384569943,0.3501564310863614,0.8759640594944358
011010111101001000011100011011110111000100000010100110110100000011110111101011010001110110001110,0.28853234719479043,0.42117479047738016,0.4414460211992264,0.9674852821044624
111011101010100010011111010110011100011101010111100110000110001111111111111011010010001111100111,0.2304042319974829,0.9322604744229466,0.7786803476046771,0.9997122229542583
100010110100101111001000110111101100100100101111100100010101110001100110100101000101100000011011,0.336603855024748,0.5441251317970455,0.7858820771798491,0.4007010522764176
100100101101100110011111000111111001101110110111111001011111101010011001000000011010101010010011,0.2856337929731393,0.5736331415828317,0.608274816069752,0.5976816758047789
001011001001011111010010101000010101101000010000011110100100110111101111011101101011101100101101,0,0.17419163160957396,0.35181393031962216,0.935405443655327
101011000111110100010101000001000100010100000010111101011001000101000000010000011000100110000001,0.5096281717828314,0.6737836012616754,0.2695764044765383,0.25100001716054976
100111111100100001000110010000111011010001010001000111101111001000110000111011100111110100101111,0.5519961428450597,0.6241496957372874,0.7043628063984215,0.19113905332051218
110001010000111100111100100001101010101000011100111011101010000100110111010110111101010000110000,0.5655470963525688,0.7697637393139303,0.6645039694849402,0.21624494716525078
011111101000100100111100010110111110011011110000101001011100110101001100101111000111100000111011,0.4428929895510936,0.4942815515678376,0.9021094918716699,0.299750818638131
111001000001100100010110001010110000100000000101000011011100110100010110101010000000001011001100,0.664036431642302,0.8910077910404652,0.03132711653597653,0.08850114326924086
111100101101000110011100110010100111110110100101100101011101111101011110000001010011110010101100,0.49613030208667536,0.9485109322704375,0.49080788320861757,0.36726741027086973
111110100101100101110100000101111101100111000000111001011010101100110011010111000100011011111000,0.5967766369877479,0.9779274517204612,0.8505996267776936,0.2006267886608839
101000110100100101110010100000010010111000011110010000100110010110010111101010001100010111001000,0.2700866126912978,0.6378394665662199,0.18014922109432518,0.5924190152436495
111101001010110111010000110000111111000010010101110000001001101000000100100010100001101001000111,0.7170710958149291,0.9557772136759013,0.9397850395180285,0.01773227914236486
011010111101001000011100010011110111000100000010100110110000000011110111101011010101110110001110,0.28732904364632966,0.42117478302679956,0.4414460062980652,0.967489096801728
110100111000010110010011110101001001101101000000110100101000100100001010000010100101101001110011,0.6897469439481947,0.8262569801881909,0.606457861373201,0.039220479084178805
100111011011010100100001100110000100001111000111010110000010100000011011101010010010111000010110,0.6207175365406812,0.6160450931638479,0.2647605035454035,0.10805023228749633
111010101010100010011111010110011100011101010111100110000110001111111111111001010010001011100111,0.22368289175311157,0.9166354744229466,0.7786803476046771,0.9995900930371135
100010110100101111001000110111101100100100101111100100010101110001100110100101000101100000011010,0.37237127940214043,0.5441251317970455,0.7858820771798491,0.40070105204358697
101010101101100011111101011000000010001001010000100110111010111110111010110101100001011100110010,0.2217507234333736,0.66737350076437,0.13404248259030282,0.729829263407737
100100101101100110011111000111111001101110110111111001011111101010011001000000011010101010010001,0.28581992436965575,0.5736331415828317,0.608274816069752,0.5976816753391176
000000010000000011000101111001101101100000101111111101000001100100101011101010001100011110110101,0,0.003918045666068792,0.8444817124400288,0.1705441300291568
001011001001011011010010101000010101101000010000011110100100110111101111011101101011101100101101,0,0.17417637282051146,0.35181393031962216,0.935405443655327
101011000111110100010101000001000000010100000010111101111001000101000000010000011000100110000001,0.503925315469196,0.6737836012616754,0.01957652368582785,0.25100001716054976
100111111100100001000010010000111011010001010001000111101111001000110100111011100111110100101111,0.542398549779145,0.6241494573187083,0.7043628063984215,0.20676405332051218
110001010000111100111100100001101010101100011100111011100010000100110111010110111101010000110000,0.5636247851448829,0.7697637393139303,0.6684101896826178,0.21624494716525078
011111101000100100101100010110111110011011110000101001011100110101001100101111000111100000111011,0.43815685033582685,0.4942805978935212,0.9021094918716699,0.299750818638131
010101110011111000101110011000111001110110101110111111101010100000011111110111011000110001110011,0.5841401784404063,0.3407925597857684,0.6159514579921961,0.12447431380860507
111001000001100100010110001000110000100000000101000011011100110101010110101010000100001011001100,0.49432603981174844,0.8910077891778201,0.03132711653597653,0.3385049579665065
111100101101001110011100110010100111110110100101100101011101111101011110000001010011110010101100,0.4956464555426416,0.9485414498485625,0.49080788320861757,0.36726741027086973
000110100010111100101000110100010101010110110001000011111000101100010110111101001011000101100101,0.2499258930250844,0.10228209593333304,0.3347329820971936,0.08967121806927025
111110100101100101110100000101111101100111000000111001010010101100110011010111000100011011111000,0.5969475492157643,0.9779274517204612,0.8505995969753712,0.2006267886608839
101000100100100101110010100000010010111000011110010000100110010110010111101010001100010111001000,0.268470604879968,0.6339332165662199,0.18014922109432518,0.5924190152436495
000100010111011100011100000000100101100110100011110110100001010011100000001111110010111000111100,0,0.0682237152941525,0.3501564310863614,0.8759640594944358
111101000010110111010000110000111111000010010101110000001001101100000100100010100001101001000111,0.7168037073077524,0.9538240886759013,0.9397850397508591,0.01773227914236486
011010111111001000011100010011010111000100000010100110110000000011110111101011010101110110001100,0.2866066921823789,0.4216630638111383,0.4414460062980652,0.9674890963360667
100111011011010100100001100100000100001011000111010110000010100000011011101010010010111000010110,0.6222295755012783,0.6160450913012028,0.2608542535454035,0.10805023228749633
111010101010100010011111010110011100011101010111100110000111001111111111111001010010001011100111,0.22635931915660246,0.9166354744229466,0.7786803513299674,0.9995900930371135
100010110100101111001000110111101100100100101111100100010100110001100110100101000101100000011010,0.3749901308716933,0.5441251317970455,0.7858820734545588,0.40070105204358697
100000110111011101110111001110001010110000011110101101110011011111001101100110001111111101000101,0.3191660803891563,0.5135416518896818,0.6723436841275543,0.8031158011872321
010111111111000010111000000110100001111111101111001010110100110000111110101001011110010010100001,0.34133331856411153,0.3747668326832354,0.12474318128079176,0.24471882754005492
100100101101100110011111000111111001111110110111111001011111101010011001000000011010101010010001,0.2894850025291603,0.5736331415828317,0.623899816069752,0.5976816753391176
001011001001011011010010101000010101101000010000011110110100110111101111011101101011101100101101,0,0.17417637282051146,0.35181398992426693,0.935405443655327
101011000111110100010101100001000000010100000010111101111001000101000000010000011000100110000001,0.5103969699042873,0.6737836310639977,0.01957652368582785,0.25100001716054976
100111111100100001000010010000111011010001010001000111101111001000110100111011100111111100101111,0.5459704728335205,0.6241494573187083,0.7043628063984215,0.20676417252980173
010101110011111000101110011000111001110110101110111111101010101000111111110111011000110001110011,0.4348192587157137,0.3407925597857684,0.6159514584578574,0.24947431380860507
000110100010111100100000110100010001010110110001000011111000101100010110111101001011000101100101,0.29015057115678816,0.10228161909617484,0.0847329820971936,0.08967121806927025
101101100011100101110110011011101000100011100101011000110001110100001001111011100110111010111010,0.7037672867079409,0.7118143099360168,0.5347501703072339,0.03879444161430001
101000100100100101110010100000010010111000011110010000100110010110010101101010001100010111001000,0.27114403984541646,0.6339332165662199,0.18014922109432518,0.5846065152436495
111101000010110110010000110000111111000010010101110000001001101100000100100010100001101001000111,0.7163500435094476,0.9538202739786357,0.9397850397508591,0.01773227914236486
100111011011010100100001100000100100001011000111010110000010110000011011100010010010101000010110,0.6209716424541746,0.6160450880415738,0.26085425447672606,0.10756171261891723
111010101010100010011111010111011100011101010111100110000111001111111111101001010010001011100111,0.22265666663154676,0.9166354753542691,0.7786803513299674,0.9986135305371135
100010110100101111001000110111101100100100101111100100010100111001100110100101000101100000011010,0.37269376180990493,0.5441251317970455,0.7858820739202201,0.40070105204358697
100000110101011001110111001110001010110000011110101101110011011111001101100110001111111101000101,0.3192489002103392,0.5130381118506193,0.6723436841275543,0.8031158011872321
100100101101100110011111000111111001111110110111111001011111101010011001000000011010101010000001,0.2882609643407985,0.5736331415828317,0.623899816069752,0.5976816716138273
011010110001110100010111000101000101000011000010011111110000010110001110110111100100101100000001,0.1889924896797724,0.4184126304462552,0.3154677760321647,0.5580794217530638
100111101100100001000010010000111011010101010001000101101111001000110100111011100111111100101111,0.5447898308190221,0.6202432073187083,0.7082685795612633,0.20676417252980173
110001010000111100111100100001101010101100011101101011100010000100110111010110111101010000110000,0.5628238060296553,0.7697637393139303,0.6684216337744147,0.21624494716525078
000101110011111000101110011000111001110110101110111111101010101000111111110111011000110001110011,0.15555305104847125,0.09079255978576839,0.6159514584578574,0.24947431380860507
111001000001100100010110001000010000100000000101000011011100110101010110101010000100001011001100,0.4990332263359371,0.8910077887121588,0.03132711653597653,0.3385049579665065
001110111110011011110001100101010111100100011101000010011010100000000000101010010001001111011111,0.7174383815439725,0.23399267089553177,0.4730993304401636,0.0025799197610467672
101101100011100101110110011011101000100011100101011000110001110100001001111111100110111010111010,0.7013230892194189,0.7118143099360168,0.5347501703072339,0.03903858223930001
101000100100100101110000100000010010111000011110010000100110010110010101101010001100010111001000,0.2715421752446827,0.6339330973569304,0.18014922109432518,0.5846065152436495
000100010111011100011100000000100101100110100011110110100000010011100000001111110010111000111100,0,0.0682237152941525,0.3501564273610711,0.8759640594944358
111101000010110110010000110000111111000010010101110000001001101100000100100010000001101001000111,0.7189781763055374,0.9538202739786357,0.9397850397508591,0.01770176156423986
011010111111001000011100010010010111000100000010100110110000000011110111101011010101110110001100,0.2887604527726067,0.4216630628798157,0.4414460062980652,0.9674890963360667
100000110100101011001000110111101100100100101111100100010100111001100110100101000101100000011010,0.382891215691855,0.512859873007983,0.7858820739202201,0.40070105204358697
100000010000000011010101111001101101100000101111111101000001100100101011101010001100011110110101,0.5638724418597764,0.5039189993403852,0.8444817124400288,0.1705441300291568
001011001001011011010010101000010101101000010000011110100100111111101111011101101011101100101101,0,0.17417637282051146,0.35181393078528345,0.935405443655327
011010110001110100010111000101000101000011000010011111110000010110001110110111100100111100000001,0.19009121519276534,0.4184126304462552,0.3154677760321647,0.5580796601716429
100111101100100001000010011000111011010101010001000101101111001000110100111011100111111100101111,0.5429188725718544,0.6202432147692889,0.7082685795612633,0.20676417252980173
011111111000100100101100010110111110011011110000101001011110110101001100101111000111100000111011,0.44986375985341953,0.4981868478935212,0.9021094993222505,0.299750818638131
111001000001100100010110001000010000100000000101000011011100110101011110101010000100001011001100,0.4746691438163189,0.8910077887121588,0.03132711653597653,0.3697549579665065
001110111110011011110001100101010111100100011001000010011010100000000000101010010001001111011111,0.7191340560282794,0.23399267089553177,0.4730382952839136,0.0025799197610467672
111100101101001110011100110010100111100110100101100101011101111101011110000001010011110010101100,0.49759839723203875,0.9485414498485625,0.47518288320861757,0.36726741027086973
111110100101100101110100000101011101100111000000111001010010101100110011010111000100011011111000,0.5967911257712541,0.9779274512548,0.8505995969753712,0.2006267886608839
000100010111011100011100000000100101100111100011110110100000010011100000001111110010111000111100,0,0.0682237152941525,0.3511329898610711,0.8759640594944358
110100111000010110010011110101001001101101000000110100101000100100001000000010100101101001110011,0.7213397146918906,0.8262569801881909,0.606457861373201,0.031407979084178805
111010101010100010011111010111011100011111011111100110000111001111111111101001010010001010100111,0.23143181739561094,0.9166354753542691,0.7807555466424674,0.9986135156359524
100000110100101011001000110111101100100100101111100100010100111001100110110101000101100000011010,0.33432717412968316,0.512859873007983,0.7858820739202201,0.40167761454358697
100000110101011001110111001110001010100000011110101101110011011111001101100110001111111101000101,0.31584443667503403,0.5130381118506193,0.6567186841275543,0.8031158011872321
100100101101100110011111000111111001111110111111111000011111101010011001000000011010101010000001,0.28785494249726196,0.5736331415828317,0.6240216479636729,0.5976816716138273
001011001001011011010010101000010101101000010000011110100100111111101101011101101011101100101101,0,0.17417637282051146,0.35181393078528345,0.927592943655327
100111101100100101000010011000111011010101010001000101101111001000110100111011100111111100101111,0.5448077638458113,0.6202584735583514,0.7082685795612633,0.20676417252980173
111100101101001110011100110010100111100110100101100101011101111101011110000001010011110010001100,0.5044185482163281,0.9485414498485625,0.47518288320861757,0.36726740282028913
000110100010111100100000110000010001010110110001000011111000101100010110111101001011000101100101,0.29740844526671695,0.10228161537088454,0.0847329820971936,0.08967121806927025
101000100100100101110000100000010010111000011110011000100110010110010101101010001100010111001000,0.2733444560009845,0.6339330973569304,0.180151128442958,0.5846065152436495
000100010111011100011100000000100101100111100011110110100000010011100000001111110010111100111100,0,0.0682237152941525,0.3511329898610711,0.8759641190990806
111101000010110110010000110010111111000010010101110000001001101100000100100010000001101001000111,0.7192007433445766,0.9538202758412808,0.9397850397508591,0.01770176156423986
011010101111001000011100010010010111000100000010100110110000000011110111101011010101110110001100,0.2888400662827215,0.4177568128798157,0.4414460062980652,0.9674890963360667
100111011011010100100001100000100100001011000101010110000010110000011011100010010010101000010110,0.6237034116134592,0.6160450880415738,0.26082373689860106,0.10756171261891723
101010101101100011111101011000000010000001010000100110111010111110111010110101100001011100110010,0.2195244675405199,0.66737350076437,0.12622998259030282,0.729829263407737
010111111111000010111000010110100001111111101111001010110100110000111110101001011110010010100001,0.3403259625861567,0.3747668475843966,0.12474318128079176,0.24471882754005492
001011001001011011010010101000010101101000010000011110100101111111101101011101101011101100101101,0,0.17417637282051146,0.35181393451057374,0.927592943655327
011010110001110100010111000101000101000011000010011111110000010110001110111111100100111100000001,0.1883266530149242,0.4184126304462552,0.3154677760321647,0.5585679414216429
100111101100100101000010011000111011010101010001000101101111001000100100111011100111111100101111,0.5933556652611811,0.6202584735583514,0.7082685795612633,0.14426417252980173
